"id,value,"
"Product_Title.Pond's Wet.three_Purchased_Title.Glad OdorS,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Heinz Toma,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Chicken of,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Hidden Val,1"
"Product_Title.Caress Bod,"
"Product_Title.Caress Bod.one_Purchased_Title,"
"Product_Title.Caress Bod.one_Purchased_Title.Caress Bod,1"
"Product_Title.Caress Bod.two_Purchased_Title,"
"Product_Title.Caress Bod.two_Purchased_Title.Quilted No,1"
"Product_Title.Caress Bod.three_Purchased_Title,"
"Product_Title.Caress Bod.three_Purchased_Title.Clorox Dis,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Heinz Toma,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Quilted No,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Chicken of,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Naturtint ,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Katadyn Hi,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Suave Esse,"
"Product_Title.Suave Esse.one_Purchased_Title,"
"Product_Title.Suave Esse.one_Purchased_Title.Suave Esse,1"
"Product_Title.Suave Esse.two_Purchased_Title,"
"Product_Title.Suave Esse.two_Purchased_Title.Suave Men ,1"
"Product_Title.Suave Esse.three_Purchased_Title,"
"Product_Title.Suave Esse.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Lime, One ,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Organic Gr,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Bananas, 1,1"
"Product_Title.Dove Antip,"
"Product_Title.Dove Antip.one_Purchased_Title,"
"Product_Title.Dove Antip.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Dove Antip.two_Purchased_Title,"
"Product_Title.Dove Antip.two_Purchased_Title.Strawberri,1"
"Product_Title.Dove Antip.three_Purchased_Title,"
"Product_Title.Dove Antip.three_Purchased_Title.Lime, One ,1"
"Product_Title.Breyers Ca,"
"Product_Title.Breyers Ca.one_Purchased_Title,"
"Product_Title.Breyers Ca.one_Purchased_Title.Strawberri,1"
"Product_Title.Breyers Ca.two_Purchased_Title,"
"Product_Title.Breyers Ca.two_Purchased_Title.Breyers Ca,1"
"Product_Title.Breyers Ca.three_Purchased_Title,"
"Product_Title.Breyers Ca.three_Purchased_Title.Russet Pot,1"
"Product_Title.Pure Leaf ,"
"Product_Title.Pure Leaf .one_Purchased_Title,"
"Product_Title.Pure Leaf .one_Purchased_Title.Pure Leaf ,1"
"Product_Title.Pure Leaf .two_Purchased_Title,"
"Product_Title.Pure Leaf .two_Purchased_Title.Pure Leaf ,1"
"Product_Title.Pure Leaf .three_Purchased_Title,"
"Product_Title.Pure Leaf .three_Purchased_Title.Kellogg's ,1"
"Product_Title.Knorr Pest,"
"Product_Title.Knorr Pest.one_Purchased_Title,"
"Product_Title.Knorr Pest.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Knorr Pest.two_Purchased_Title,"
"Product_Title.Knorr Pest.two_Purchased_Title.Strawberri,1"
"Product_Title.Knorr Pest.three_Purchased_Title,"
"Product_Title.Knorr Pest.three_Purchased_Title.Jennie-O, ,1"
"Product_Title.AXE Shampo,"
"Product_Title.AXE Shampo.one_Purchased_Title,"
"Product_Title.AXE Shampo.one_Purchased_Title.Crest Comp,1"
"Product_Title.AXE Shampo.two_Purchased_Title,"
"Product_Title.AXE Shampo.two_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Shampo.three_Purchased_Title,"
"Product_Title.AXE Shampo.three_Purchased_Title.Old Spice ,1"
"Product_Title.Lipton Liq,"
"Product_Title.Lipton Liq.one_Purchased_Title,"
"Product_Title.Lipton Liq.one_Purchased_Title.Lipton Liq,1"
"Product_Title.Lipton Liq.two_Purchased_Title,"
"Product_Title.Lipton Liq.two_Purchased_Title.SLIK 618-7,1"
"Product_Title.Lipton Liq.three_Purchased_Title,"
"Product_Title.Lipton Liq.three_Purchased_Title.Neuro Slee,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Scotch Mag,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.All Terrai,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Degree Men,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.The Poetic,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Energizer\C2,1"
"Product_Title.Dove Derma,"
"Product_Title.Dove Derma.one_Purchased_Title,"
"Product_Title.Dove Derma.one_Purchased_Title.Dove Derma,1"
"Product_Title.Dove Derma.two_Purchased_Title,"
"Product_Title.Dove Derma.two_Purchased_Title.Dove Derma,1"
"Product_Title.Dove Derma.three_Purchased_Title,"
"Product_Title.Dove Derma.three_Purchased_Title.Dove Derma,1"
"Product_Title.Dove go fr,"
"Product_Title.Dove go fr.one_Purchased_Title,"
"Product_Title.Dove go fr.one_Purchased_Title.Organic Ba,1"
"Product_Title.Dove go fr.two_Purchased_Title,"
"Product_Title.Dove go fr.two_Purchased_Title.Bananas, 1,1"
"Product_Title.Dove go fr.three_Purchased_Title,"
"Product_Title.Dove go fr.three_Purchased_Title.Bagged Has,1"
"Product_Title.AXE 3 in 1,"
"Product_Title.AXE 3 in 1.one_Purchased_Title,"
"Product_Title.AXE 3 in 1.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE 3 in 1.two_Purchased_Title,"
"Product_Title.AXE 3 in 1.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.AXE 3 in 1.three_Purchased_Title,"
"Product_Title.AXE 3 in 1.three_Purchased_Title.Bounce Fab,1"
"Product_Title.Dove Nutri,"
"Product_Title.Dove Nutri.one_Purchased_Title,"
"Product_Title.Dove Nutri.one_Purchased_Title.Dove Body ,1"
"Product_Title.Dove Nutri.two_Purchased_Title,"
"Product_Title.Dove Nutri.two_Purchased_Title.Dove Nutri,1"
"Product_Title.Dove Nutri.three_Purchased_Title,"
"Product_Title.Dove Nutri.three_Purchased_Title.Dove go fr,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Strawberri,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Lemon, One,1"
"Product_Title.Degree Wom,"
"Product_Title.Degree Wom.one_Purchased_Title,"
"Product_Title.Degree Wom.one_Purchased_Title.Q-tips Cot,1"
"Product_Title.Degree Wom.two_Purchased_Title,"
"Product_Title.Degree Wom.two_Purchased_Title.Quilted No,1"
"Product_Title.Degree Wom.three_Purchased_Title,"
"Product_Title.Degree Wom.three_Purchased_Title.Crest Comp,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Suave Prof,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.Q-tips Cot,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Dial for M,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Suave Prof,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.Suave Prof,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Lipton Ice,"
"Product_Title.Lipton Ice.one_Purchased_Title,"
"Product_Title.Lipton Ice.one_Purchased_Title.Lipton Ice,1"
"Product_Title.Lipton Ice.two_Purchased_Title,"
"Product_Title.Lipton Ice.two_Purchased_Title.Lipton Ice,1"
"Product_Title.Lipton Ice.three_Purchased_Title,"
"Product_Title.Lipton Ice.three_Purchased_Title.Lipton Ice,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Suave Prof,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.Suave Esse,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Suave Esse,1"
"Product_Title.Nexxus Col,"
"Product_Title.Nexxus Col.one_Purchased_Title,"
"Product_Title.Nexxus Col.one_Purchased_Title.Nexxus Col,1"
"Product_Title.Nexxus Col.two_Purchased_Title,"
"Product_Title.Nexxus Col.two_Purchased_Title.Nexxus Col,1"
"Product_Title.Nexxus Col.three_Purchased_Title,"
"Product_Title.Nexxus Col.three_Purchased_Title.Nexxus Ker,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Dove Derma,"
"Product_Title.Dove Derma.one_Purchased_Title,"
"Product_Title.Dove Derma.one_Purchased_Title.Dove Derma,1"
"Product_Title.Dove Derma.two_Purchased_Title,"
"Product_Title.Dove Derma.two_Purchased_Title.Dove Derma,1"
"Product_Title.Dove Derma.three_Purchased_Title,"
"Product_Title.Dove Derma.three_Purchased_Title.Dove Derma,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Best Foods,"
"Product_Title.Best Foods.one_Purchased_Title,"
"Product_Title.Best Foods.one_Purchased_Title.Strawberri,1"
"Product_Title.Best Foods.two_Purchased_Title,"
"Product_Title.Best Foods.two_Purchased_Title.Organic Ba,1"
"Product_Title.Best Foods.three_Purchased_Title,"
"Product_Title.Best Foods.three_Purchased_Title.Bananas, 1,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Cilantro, ,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Mission, 8,1"
"Product_Title.Breyers Bl,"
"Product_Title.Breyers Bl.one_Purchased_Title,"
"Product_Title.Breyers Bl.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Breyers Bl.two_Purchased_Title,"
"Product_Title.Breyers Bl.two_Purchased_Title.Strawberri,1"
"Product_Title.Breyers Bl.three_Purchased_Title,"
"Product_Title.Breyers Bl.three_Purchased_Title.Breyers Or,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.Lipton Gre,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Bananas, 1,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.Lemon, One,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.Just BARE ,1"
"Product_Title.AXE Body S,"
"Product_Title.AXE Body S.one_Purchased_Title,"
"Product_Title.AXE Body S.one_Purchased_Title.Bounty Sel,1"
"Product_Title.AXE Body S.two_Purchased_Title,"
"Product_Title.AXE Body S.two_Purchased_Title.Purina ONE,1"
"Product_Title.AXE Body S.three_Purchased_Title,"
"Product_Title.AXE Body S.three_Purchased_Title.Doritos Na,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Quilted No,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Brawny® P,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.La Croix S,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Crest Comp,1"
"Product_Title.Lipton Pre,"
"Product_Title.Lipton Pre.one_Purchased_Title,"
"Product_Title.Lipton Pre.one_Purchased_Title.Crest Comp,1"
"Product_Title.Lipton Pre.two_Purchased_Title,"
"Product_Title.Lipton Pre.two_Purchased_Title.Cascade Ac,1"
"Product_Title.Lipton Pre.three_Purchased_Title,"
"Product_Title.Lipton Pre.three_Purchased_Title.Q-tips Cot,1"
"Product_Title.Vaseline I,"
"Product_Title.Vaseline I.one_Purchased_Title,"
"Product_Title.Vaseline I.one_Purchased_Title.Bananas, 1,1"
"Product_Title.Vaseline I.two_Purchased_Title,"
"Product_Title.Vaseline I.two_Purchased_Title.Organic Ga,1"
"Product_Title.Vaseline I.three_Purchased_Title,"
"Product_Title.Vaseline I.three_Purchased_Title.Amazon Bra,1"
"Product_Title.Lipton Loo,"
"Product_Title.Lipton Loo.one_Purchased_Title,"
"Product_Title.Lipton Loo.one_Purchased_Title.Hidden Val,1"
"Product_Title.Lipton Loo.two_Purchased_Title,"
"Product_Title.Lipton Loo.two_Purchased_Title.Clorox Dis,1"
"Product_Title.Lipton Loo.three_Purchased_Title,"
"Product_Title.Lipton Loo.three_Purchased_Title.Mr. Clean ,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Star Wars ,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Ginger the,1"
"Product_Title.Dove go fr,"
"Product_Title.Dove go fr.one_Purchased_Title,"
"Product_Title.Dove go fr.one_Purchased_Title.Mrs. Meyer,1"
"Product_Title.Dove go fr.two_Purchased_Title,"
"Product_Title.Dove go fr.two_Purchased_Title.Method All,1"
"Product_Title.Dove go fr.three_Purchased_Title,"
"Product_Title.Dove go fr.three_Purchased_Title.Dixie To G,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Band-Aid F,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Stoner Rea,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Nylabone D,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.Jif Creamy,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Attwood 12,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.NESTLE COF,1"
"Product_Title.Pure Leaf ,"
"Product_Title.Pure Leaf .one_Purchased_Title,"
"Product_Title.Pure Leaf .one_Purchased_Title.Bobo's Oat,1"
"Product_Title.Pure Leaf .two_Purchased_Title,"
"Product_Title.Pure Leaf .two_Purchased_Title.Teas' Tea ,1"
"Product_Title.Pure Leaf .three_Purchased_Title,"
"Product_Title.Pure Leaf .three_Purchased_Title.Deep River,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.How Many D,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Grandfathe,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.3M Scotch ,1"
"Product_Title.Knorr Sele,"
"Product_Title.Knorr Sele.one_Purchased_Title,"
"Product_Title.Knorr Sele.one_Purchased_Title.The Assaul,1"
"Product_Title.Knorr Sele.two_Purchased_Title,"
"Product_Title.Knorr Sele.two_Purchased_Title.TheraBreat,1"
"Product_Title.Knorr Sele.three_Purchased_Title,"
"Product_Title.Knorr Sele.three_Purchased_Title.TheraBreat,1"
"Product_Title.Lipton Rec,"
"Product_Title.Lipton Rec.one_Purchased_Title,"
"Product_Title.Lipton Rec.one_Purchased_Title.A Bear Cal,1"
"Product_Title.Lipton Rec.two_Purchased_Title,"
"Product_Title.Lipton Rec.two_Purchased_Title.E. B. Whit,1"
"Product_Title.Lipton Rec.three_Purchased_Title,"
"Product_Title.Lipton Rec.three_Purchased_Title.The Prairi,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Zuke's Hip,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Happy Baby,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.Love Beaut,"
"Product_Title.Love Beaut.one_Purchased_Title,"
"Product_Title.Love Beaut.one_Purchased_Title.Love Beaut,1"
"Product_Title.Love Beaut.two_Purchased_Title,"
"Product_Title.Love Beaut.two_Purchased_Title.Love Beaut,1"
"Product_Title.Love Beaut.three_Purchased_Title,"
"Product_Title.Love Beaut.three_Purchased_Title.Aztec Secr,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.WaterWipes,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.It's Time ,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.Angel Soft,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Quilted No,1"
"Product_Title.Lipton Liq,"
"Product_Title.Lipton Liq.one_Purchased_Title,"
"Product_Title.Lipton Liq.one_Purchased_Title.Lipton Liq,1"
"Product_Title.Lipton Liq.two_Purchased_Title,"
"Product_Title.Lipton Liq.two_Purchased_Title.M&M'S Milk,1"
"Product_Title.Lipton Liq.three_Purchased_Title,"
"Product_Title.Lipton Liq.three_Purchased_Title.Bio-Oil 4.,1"
"Product_Title.Suave Kids,"
"Product_Title.Suave Kids.one_Purchased_Title,"
"Product_Title.Suave Kids.one_Purchased_Title.Sensible P,1"
"Product_Title.Suave Kids.two_Purchased_Title,"
"Product_Title.Suave Kids.two_Purchased_Title.L'Oreal Ki,1"
"Product_Title.Suave Kids.three_Purchased_Title,"
"Product_Title.Suave Kids.three_Purchased_Title.Cinnamon T,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Angel Soft,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Quilted No,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Cheez-It B,1"
"Product_Title.AXE Smooth,"
"Product_Title.AXE Smooth.one_Purchased_Title,"
"Product_Title.AXE Smooth.one_Purchased_Title.Colgate Ex,1"
"Product_Title.AXE Smooth.two_Purchased_Title,"
"Product_Title.AXE Smooth.two_Purchased_Title.AXE Natura,1"
"Product_Title.AXE Smooth.three_Purchased_Title,"
"Product_Title.AXE Smooth.three_Purchased_Title.Old Spice ,1"
"Product_Title.Lipton Liq,"
"Product_Title.Lipton Liq.one_Purchased_Title,"
"Product_Title.Lipton Liq.one_Purchased_Title.Frito-Lay ,1"
"Product_Title.Lipton Liq.two_Purchased_Title,"
"Product_Title.Lipton Liq.two_Purchased_Title.Crystal Li,1"
"Product_Title.Lipton Liq.three_Purchased_Title,"
"Product_Title.Lipton Liq.three_Purchased_Title.Kellogg's ,1"
"Product_Title.AXE Body W,"
"Product_Title.AXE Body W.one_Purchased_Title,"
"Product_Title.AXE Body W.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Body W.two_Purchased_Title,"
"Product_Title.AXE Body W.two_Purchased_Title.AXE Antipe,1"
"Product_Title.AXE Body W.three_Purchased_Title,"
"Product_Title.AXE Body W.three_Purchased_Title.AXE Deodor,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Seventh Ge,1"
"Product_Title.AXE Antipe,"
"Product_Title.AXE Antipe.one_Purchased_Title,"
"Product_Title.AXE Antipe.one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE Antipe.two_Purchased_Title,"
"Product_Title.AXE Antipe.two_Purchased_Title.AXE Body S,1"
"Product_Title.AXE Antipe.three_Purchased_Title,"
"Product_Title.AXE Antipe.three_Purchased_Title.Cascade Pl,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Q&A a Day ,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.NuNaturals,1"
"Product_Title.Clear Cond,"
"Product_Title.Clear Cond.one_Purchased_Title,"
"Product_Title.Clear Cond.one_Purchased_Title.Clear Sham,1"
"Product_Title.Clear Cond.two_Purchased_Title,"
"Product_Title.Clear Cond.two_Purchased_Title.Petmate Ho,1"
"Product_Title.Clear Cond.three_Purchased_Title,"
"Product_Title.Clear Cond.three_Purchased_Title.Taro Clotr,1"
"Product_Title.Nexxus Dia,"
"Product_Title.Nexxus Dia.one_Purchased_Title,"
"Product_Title.Nexxus Dia.one_Purchased_Title.Arm & Hamm,1"
"Product_Title.Nexxus Dia.two_Purchased_Title,"
"Product_Title.Nexxus Dia.two_Purchased_Title.Nexxus Dia,1"
"Product_Title.Nexxus Dia.three_Purchased_Title,"
"Product_Title.Nexxus Dia.three_Purchased_Title.Quilted No,1"
"Product_Title.Knorr Past,"
"Product_Title.Knorr Past.one_Purchased_Title,"
"Product_Title.Knorr Past.one_Purchased_Title.Knorr Past,1"
"Product_Title.Knorr Past.two_Purchased_Title,"
"Product_Title.Knorr Past.two_Purchased_Title.Knorr Rice,1"
"Product_Title.Knorr Past.three_Purchased_Title,"
"Product_Title.Knorr Past.three_Purchased_Title.Knorr Ital,1"
"Product_Title.Dove Nutri,"
"Product_Title.Dove Nutri.one_Purchased_Title,"
"Product_Title.Dove Nutri.one_Purchased_Title.Dove Body ,1"
"Product_Title.Dove Nutri.two_Purchased_Title,"
"Product_Title.Dove Nutri.two_Purchased_Title.Dove Nutri,1"
"Product_Title.Dove Nutri.three_Purchased_Title,"
"Product_Title.Dove Nutri.three_Purchased_Title.Always Alw,1"
"Product_Title.Dove Mouss,"
"Product_Title.Dove Mouss.one_Purchased_Title,"
"Product_Title.Dove Mouss.one_Purchased_Title.Dove Refre,1"
"Product_Title.Dove Mouss.two_Purchased_Title,"
"Product_Title.Dove Mouss.two_Purchased_Title.The Cookin,1"
"Product_Title.Dove Mouss.three_Purchased_Title,"
"Product_Title.Dove Mouss.three_Purchased_Title.Before We ,1"
"Product_Title.Love Beaut,"
"Product_Title.Love Beaut.one_Purchased_Title,"
"Product_Title.Love Beaut.one_Purchased_Title.Love Beaut,1"
"Product_Title.Love Beaut.two_Purchased_Title,"
"Product_Title.Love Beaut.two_Purchased_Title.Love Beaut,1"
"Product_Title.Love Beaut.three_Purchased_Title,"
"Product_Title.Love Beaut.three_Purchased_Title.Herbal Ess,1"
"Product_Title.St. Ives A,"
"Product_Title.St. Ives A.one_Purchased_Title,"
